id,facebook_id,page_name,page_type
19003,1394213350791427,Matthias Miersch,politician
19011,272413923137815,Stefan Rouenhoff,politician
19012,626888617416986,Alan Brown MP,politician
19015,1442808799090985,Adrian Delia,politician
19019,465990636788016,Krzysztof Jurgiel,politician
19025,189777861073219,Cheri Bustos,politician
19028,263899720309064,Onyx Lorenzoni,politician
19029,482722468518220,台灣的義氣-吳敦義粉絲團,politician
19033,667708756580711,Matt Doocey MP Waimakariri,politician
19037,10150145806225128,朱立倫,politician
19041,17901934974,Anthony G. Brown,politician
19047,239682616088978,Hermes Binner,politician
19049,429957570419097,Professor Israel,politician
19050,661723530516891,Jenny Aitchison MP,politician
19052,1474031142828443,Expedito Netto,politician
19053,200005007104424,Phil McColeman,politician
19067,52888328642,Oliver Luksic,politician
19080,726331224152565,Steven Woolfe MEP,politician
19083,115817631832570,Nelson Pelegrino,politician
19085,196172860421072,심상정,politician
19090,1530467567262229,Steffan Browning,politician
19091,171208803080734,Simon Birmingham,politician
19092,414172948716064,PG Sittenfeld,politician
19096,515609068624422,"Alison Foxall, Libertarian",politician
19098,481741618534957,Edmonde Supplice Beauzile,politician
19105,535004576537144,Ada Lucia De Cesaris,politician
19117,657782574275153,Μαρία Σπυράκη,politician
19119,449606781885011,Rachel Stephen-Smith MLA,politician
19126,379230975548013,Bea Diallo,politician
19130,309795039074935,Vassilis Kikilias,politician
19132,168531583163002,Ben Bradshaw,politician
19133,19376298621,Warren Truss,politician
19138,93783972488,Sergei Stanishev,politician
19141,197823573580439,Dennis Robertson SNP,politician
19142,1035276213213849,Kennedy Graham MP,politician
19147,675262355856034,Steffi Lemke,politician
19151,149481385220784,Volodymyr Groysman,politician
19163,718050364946893,Jan Huitema - Europarlementariër VVD,politician
19165,144447802432216,May-Britt Kattrup,politician
19170,1407975036082916,Jonathan Arnott MEP,politician
19171,1623046827924197,John Nicolson SNP,politician
19175,228515577191157,Andreia Zito,politician
19176,939226969463543,Véronyque Tremblay,politician
19182,388649047874311,Roberto Speranza,politician
19184,801964299844055,Alejandra Lordén,politician
19185,628949120569133,Rachid Madrane,politician
19188,672925416086300,Jose Stedile II,politician
19194,260243057400620,Dr. Tina Pannes,politician
19197,937931539621002,陳建仁 Chen Chien-Jen,politician
19198,133602516654912,Jader Barbalho,politician
19202,135682526468939,Omar Perotti,politician
19203,104303913261902,Hans-Ulrich Rülke,politician
19204,282383501941585,Jati Sidhu,politician
19206,683068061743587,Deputado Lúcio Vieira Lima,politician
19207,1435471373392729,Iris Hoffmann,politician
19213,100572766657394,John Glen MP,politician
19214,111824001908,Hakeem Jeffries,politician
19220,261662110636931,Samuele Segoni,politician
19221,194901500550020,Özgür Özel,politician
19242,132788450089945,Valmir Assunção,politician
19245,13883923426,Mazie Hirono,politician
19251,394517827279852,Alceu Moreira,politician
19254,237088069704442,Ádám Kósa Mep,politician
19257,480419321994247,Зоран Перишић,politician
19258,138220153003017,Rep. Lois Frankel,politician
19263,229737453706271,Mogens Jensen,politician
19265,407625325601,Klaus Voussem,politician
19273,283546401758265,Nadeem Farooq,politician
19277,762308423834688,Alessia Rotta,politician
19279,118250504903757,馬英九,politician
19282,192891620744273,František Laudát,politician
19284,264929627003992,Gabriele Preuß,politician
19285,834954409860187,Gamze Akkuş İlgezdi,politician
19302,44181675160,Ranil Jayawardena MP,politician
19306,179868982071153,Jhonatan de Jesus,politician
19309,211303929076909,Mike Gapes,politician
19314,159214207491260,Mark Takano,politician
19317,515366291954885,Leon Perera,politician
19322,237193210023801,Senator Yuen Pau Woo,politician
19324,340259126172890,Adrián Pérez,politician
19329,1653883974884352,Roma Britnell MP,politician
19330,1638959409678563,Agnieszka Hanajczyk,politician
19336,390828344270067,Luis Armando Melgar,politician
19338,318890108312826,Anna Kinberg Batra,politician
19344,131204910275855,Helmut Holter,politician
19365,957928044289356,Senator Betty Unger,politician
19368,351502224990313,Robin Scott,politician
19370,246025718756404,立法委員鄭汝芬,politician
19372,536275779902817,Björn Simon,politician
19373,979904835411300,Monica Mæland,politician
19379,114327785364852,Daniela Jansen,politician
19385,1925806824323650,Eva-Maria Voigt-Küppers,politician
19386,90203217294,Jürgen Hardt,politician
19389,427061714017683,Sandy Stimpson,politician
19391,315529075242427,Christian Stöckl,politician
19404,28684115392,Martin O'Malley,politician
19407,646669815433253,דוד אמסלם  David Amsalem,politician
19409,751240091655625,Roland Heintze,politician
19416,271181826416105,"Todd Doherty, MP",politician
19427,386021434908185,Michael Theurer,politician
19431,292850884128,Four Price for Texas,politician
19433,801693686528604,Ryan Ferns - WV State Senate,politician
19440,554733571333690,Mauricio Palito Davico,politician
19441,208578955894331,Bas Eickhout,politician
19442,906132329455166,Kristian Kater,politician
19449,1726085637660245,李麗芬,politician
19450,238277573271126,Torbjörn Kartes,politician
19454,1541780879433318,Simon Hoare MP,politician
19457,893657620668012,費鴻泰（阿力克司）,politician
19459,12840197743,Alan Leong Kah-Kit,politician
19460,864219730271858,Ronaldo Martins,politician
19464,616415065136769,Ximo Puig Ferrer,politician
19473,824931954319002,Jessica Shaw MLA,politician
19481,184967998219549,Bilkay Öney,politician
19482,273709532781140,James Heappey,politician
19484,171234116303475,Tião Viana,politician
19485,130102213729972,Marty Walsh,politician
19487,216474455105209,Rubens Otoni,politician
19489,224680650989245,Luiz Couto,politician
19494,669306863144908,Alberto Esquer,politician
19498,420180604673755,Deputado João Daniel,politician
19505,972962356125420,Michel Dantin,politician
19509,585219218202365,Clara López,politician
19512,634789306621700,John Brassard - MP for Barrie-Innisfil,politician
19514,678851148898054,Amir Ohana - אמיר אוחנה,politician
19527,377089220405,Marco Tullner,politician
19529,123317111021370,Anja Weisgerber,politician
19533,284882801581896,Frank Schäffler,politician
19537,282256964237,Jonas Gahr Støre,politician
19539,286410158169939,Swen Schulz,politician
19542,239576706244442,Björn Thümler,politician
19547,661090434099798,Richard Bartsch,politician
19558,1692243401039740,Emily Hamilton MLA,politician
19559,249684318543741,Chris Green,politician
19560,610382465785726,Madeleine King MP,politician
19564,288309204606853,Mick Gentleman MLA,politician
19567,221723521179531,Fiona Simpson MP,politician
19569,699656030052238,Mairead McGuinness MEP,politician
19572,299601453506451,Felipe Francischini,politician
19578,1636686689918879,Michael Frieser,politician
19579,107885352574881,Martin Neumeyer,politician
19582,276758909083560,Gilberto Kassab,politician
19583,680115875405741,"Sue Pennicuik, MP",politician
19592,1550594871862603,Isabel Bonig,politician
19597,237911156252621,Marianne Jelved,politician
19601,581146131947481,Joaquim Passarinho,politician
19602,583239245029338,Matteo Dall'Osso,politician
19603,687496011309020,Jesse Klaver,politician
19605,868955783166629,John Penrose,politician
19607,130613253693410,Rogério Marinho,politician
19616,133029900050448,Jimmy Jairala,politician
19622,81393410085,Matthias Heider,politician
19638,188971457830996,Oskar Lafontaine,politician
19640,54172246106,Rand Paul,politician
19646,432251040227428,Nathaniel Erskine-Smith,politician
19653,202428119900276,Helga Kühn-Mengel,politician
19659,1567321816883326,Геннадій Зубко,politician
19661,678805425610883,Enrico Corongiu,politician
19664,327566490656911,Charanjit Singh Channi,politician
19669,143272075714717,Nicola Sturgeon,politician
19674,118943054880945,Annie Lööf,politician
19679,1471604233068737,Arnold Chan,politician
19682,566554096689357,Marjorie Decker,politician
19702,119570884780306,Katy Gallagher,politician
19704,336600869757204,Manon Massé,politician
19707,399610793419033,Thomas Gebhart,politician
19711,867226149970219,Dominique Estrosi Sassone,politician
19715,354144841359670,Magnus Heunicke,politician
19720,17964523841,Dean Del Mastro,politician
19724,185793788109132,Miguel Ángel Yunes Márquez,politician
19728,211352862318932,Wladimir Costa,politician
19732,138508202860897,Alexander Van der Bellen,politician
19733,390205037732196,Donatella Albano - Senatrice della Repubblica,politician
19735,148322645565800,Andrew Wallace - LNP Federal Member for Fisher,politician
19738,150157525180795,Nuk Korako MP,politician
19740,149530395206021,Nilton Capixaba,politician
19746,196635243700633,Sénateur Pierre-Hugues Boisvenu,politician
19747,228638333838747,Liderança PSDB Senado,politician
19749,279469625434543,Paco Cienfuegos,politician
19751,1896617717326264,Miguel Rossetto,politician
19764,151576364966353,Rafael Motta,politician
19769,503396569702880,Armin Schwarz,politician
19770,565107946938849,Nick Herbert,politician
19779,237460066394616,Erwann Binet,politician
19781,564091457036800,Todd Muller MP,politician
19783,207713419256322,Chungsen (CS) Leung,politician
19798,250792278286894,Simone Tebet,politician
19803,427740317278778,"Nina Springle, MP",politician
19805,225674930868320,Felipe Maia,politician
19806,10642907715,Nikola Gruevski,politician
19808,183481715188303,Theodor Stolojan,politician
19811,660069334114898,Ian Blackford MP,politician
19824,165564303532673,César Halum,politician
19825,154217298059909,Deputato Ivan Catalano,politician
19827,108580275872395,Stuart Nash MP,politician
19831,467344056705679,Philippe Close,politician
19847,119624098506,Kateřina Konečná,politician
19853,344040952423132,"Judith Gerlach, MdL",politician
19858,569590619824874,Lucie Charlebois,politician
19860,241499431662,Federico Gutiérrez Zuluaga,politician
19862,1750772685186516,Dr. Ilja-Kristin Seewald,politician
19867,135928256586504,Paolo Bernini,politician
19871,387762847933217,Ana Paula Lima,politician
19873,965507816809254,Merete Riisager,politician
19874,1274047459287847,Martin Dixon MP,politician
19875,625337820832552,Andreas Zakostelsky,politician
19877,73452413740,Tanja Fajon,politician
19878,442759512449837,João Cury,politician
19881,216116938531633,Giulia Di Vita,politician
19882,203088656460254,Deputado Federal Alexandre Leite,politician
19883,180269072442164,Reiner Zimmer,politician
19886,396352797074234,Marcus Jones,politician
19887,129024923853628,Eduardo Azeredo,politician
19888,489607041208458,Rep. Caleb Q. Dyer,politician
19891,729931240351201,Andreas Schwarz,politician
19892,353222321496908,Paula Bennett,politician
19894,230695653794643,Britta Haßelmann,politician
19895,216089191899991,Νίκος Ανδρουλάκης,politician
19899,161823267218273,"Ulrike Müller, MdEP",politician
19906,109478215738226,Armin Laschet,politician
19907,112722965422963,Daniel Filmus,politician
19911,1398648183710593,"Max Gibis, Mitglied des Landtags",politician
19915,468651299852439,Angélica Lozano Correa,politician
19917,1155299681231760,Eric Coquerel,politician
19923,278767150576,Dalia Grybauskaitė,politician
19924,124537988007,Robin Kelly,politician
19925,1199807323366313,Thomas Sierzycki,politician
19926,80335332266,Senator Mike Crapo,politician
19928,229981387154350,Miguel Lifschitz,politician
19930,233599523742654,Tevfik Özkan,politician
19933,1408037012825027,宋瑋莉,politician
19935,197054863777543,Armando Monteiro,politician
19936,8459707345,Michelle Bachelet,politician
19942,100021691363,Sören Link,politician
19953,1390871357875195,זוהיר בהלול زهير بهلول,politician
19958,100820339975174,Felipe Peixoto,politician
19959,367730159903755,Dominic Perrottet MP,politician
19967,216099355223068,Daniel Almeida,politician
19975,118548978197546,Fabian Stang,politician
19976,447824411971763,Neto Robinson Terán,politician
19980,308313479373888,Andrew Stephenson MP,politician
19982,386107208164422,Sabine Bätzing-Lichtenthäler,politician
19995,563675796999816,Bürgermeister Klaus Luger,politician
20000,77532488826,Pablo Casado,politician
20001,141848389215355,John Swinney  MSP,politician
20002,254367477916796,Jolanta Szczypińska,politician
20006,1098213770192004,Holger Stahlknecht,politician
20009,1639209033065609,Marc Blondin MdL,politician
20011,189614741188056,Mauricio Lizcano,politician
20013,108131116181,Dagmar Schmidt,politician
20019,1541959199417504,Bob Bratina,politician
20025,782677895144628,Marie-Agnes Strack-Zimmermann,politician
20026,9351652533,Maria Cantwell,politician
20027,1421780938122422,Carlo Sibilia,politician
20031,171330806277312,Diego Santilli,politician
20036,159871897429198,Aldo Rebelo,politician
20043,639205642921177,Angela Erwin,politician
20045,109542942440314,李應元-台灣應元團,politician
20049,1489889157899497,Kate Washington MP - Member for Port Stephens,politician
20057,195872457286915,Andreas Pitsillides,politician
20060,535129226536200,Stuart Andrew,politician
20063,1554525611484429,Mads Fuglede,politician
20066,419046008153371,Dirk Wedel,politician
20068,169486183163166,Fernando de Andreis,politician
20069,1766893923542576,Pat Boyd,politician
20074,733410133337387,Michaela Šojdrová,politician
20086,124002814371381,deputado federal Rodrigo de Castro,politician
20089,114926345184586,Maurizio Sacconi,politician
20090,231155033564493,P.K. Abdu Rabb,politician
20091,1484611188417871,Omar Fayad,politician
20092,126351747376464,Marina Silva,politician
